Referencia Catastral,Tipo de vía,Nombre de vía,Numero,Bloque,Escalera,Planta,Puerta,Tipo reforma,Antiguedad,Calidad,Superficie construida,Tipo
3351303YJ2635S0001,CL,CASTELLON,6,    ,1 ,00 ,translation missing: es.catastro.reforms.DR , ,1961,6,101,Colectiva
3351303YJ2635S0002,CL,CASTELLON,6,    ,1 ,00 ,translation missing: es.catastro.reforms.IZ , ,1961,6,73,Colectiva
3351303YJ2635S0003,CL,CASTELLON,6,    ,1 ,01 ,01 , ,1961,6,76,Colectiva
3351303YJ2635S0004,CL,CASTELLON,6,    ,1 ,01 ,02 , ,1961,6,76,Colectiva
3351303YJ2635S0005,CL,CASTELLON,6,    ,1 ,02 ,03 , ,1961,6,76,Colectiva
3351303YJ2635S0006,CL,CASTELLON,6,    ,1 ,02 ,04 , ,1961,6,76,Colectiva
3351303YJ2635S0007,CL,CASTELLON,6,    ,1 ,03 ,05 , ,1961,6,76,Colectiva
3351303YJ2635S0008,CL,CASTELLON,6,    ,1 ,03 ,06 , ,1961,6,76,Colectiva
3351303YJ2635S0009,CL,CASTELLON,6,    ,1 ,04 ,07 , ,1961,6,76,Colectiva
3351303YJ2635S0010,CL,CASTELLON,6,    ,1 ,04 ,08 , ,1961,6,76,Colectiva
3351304YJ2635S0001,CL,CASTELLON,8,    ,1 ,00 ,01 , ,1963,6,45,Colectiva
3351304YJ2635S0002,CL,CASTELLON,8,    ,1 ,00 ,02 , ,1963,6,45,Colectiva
3351304YJ2635S0003,CL,CASTELLON,8,    ,1 ,01 ,03 , ,1963,6,67,Colectiva
3351304YJ2635S0004,CL,CASTELLON,8,    ,1 ,01 ,04 , ,1963,6,67,Colectiva
3351304YJ2635S0005,CL,CASTELLON,8,    ,1 ,02 ,05 , ,1963,6,67,Colectiva
3351304YJ2635S0006,CL,CASTELLON,8,    ,1 ,02 ,06 , ,1963,6,67,Colectiva
3351304YJ2635S0007,CL,CASTELLON,8,    ,1 ,03 ,07 , ,1963,6,67,Colectiva
3351304YJ2635S0008,CL,CASTELLON,8,    ,1 ,03 ,08 , ,1963,6,67,Colectiva
3351304YJ2635S0009,CL,CASTELLON,8,    ,1 ,04 ,09 , ,1963,6,67,Colectiva
3351304YJ2635S0010,CL,CASTELLON,8,    ,1 ,04 ,10 , ,1963,6,67,Colectiva
3351304YJ2635S0011,CL,CASTELLON,10,    ,1 ,00 ,01 , ,1963,6,67,Colectiva
3351304YJ2635S0012,CL,CASTELLON,10,    ,1 ,00 ,02 , ,1963,6,67,Colectiva
3351304YJ2635S0013,CL,CASTELLON,10,    ,1 ,01 ,03 , ,1963,6,67,Colectiva
3351304YJ2635S0014,CL,CASTELLON,10,    ,1 ,01 ,04 , ,1963,6,67,Colectiva
3351304YJ2635S0015,CL,CASTELLON,10,    ,1 ,02 ,05 , ,1963,6,67,Colectiva
3351304YJ2635S0016,CL,CASTELLON,10,    ,1 ,02 ,06 , ,1963,6,67,Colectiva
3351304YJ2635S0017,CL,CASTELLON,10,    ,1 ,03 ,07 , ,1963,6,67,Colectiva
3351304YJ2635S0018,CL,CASTELLON,10,    ,1 ,03 ,08 , ,1963,6,67,Colectiva
3351304YJ2635S0019,CL,CASTELLON,10,    ,1 ,04 ,09 , ,1963,6,67,Colectiva
3351304YJ2635S0020,CL,CASTELLON,10,    ,1 ,04 ,10 , ,1963,6,67,Colectiva
3351305YJ2635S0002,CL,CASTELLON,12,    ,1 ,00 ,02 , ,1961,6,64,Colectiva
3351305YJ2635S0003,CL,CASTELLON,12,    ,1 ,01 ,03 , ,1961,6,67,Colectiva
3351305YJ2635S0004,CL,CASTELLON,12,    ,1 ,01 ,04 , ,1961,6,67,Colectiva
3351305YJ2635S0005,CL,CASTELLON,12,    ,1 ,02 ,05 , ,1961,6,67,Colectiva
3351305YJ2635S0006,CL,CASTELLON,12,    ,1 ,02 ,06 , ,1961,6,67,Colectiva
3351305YJ2635S0007,CL,CASTELLON,12,    ,1 ,03 ,07 , ,1961,6,67,Colectiva
3351305YJ2635S0008,CL,CASTELLON,12,    ,1 ,03 ,08 , ,1961,6,67,Colectiva
3351305YJ2635S0009,CL,CASTELLON,12,    ,1 ,04 ,09 , ,1961,6,67,Colectiva
3351305YJ2635S0010,CL,CASTELLON,12,    ,1 ,04 ,10 , ,1961,6,67,Colectiva
3351305YJ2635S0012,CL,CASTELLON,14,    ,1 ,01 ,02 , ,1961,6,71,Colectiva
3351305YJ2635S0013,CL,CASTELLON,14,    ,1 ,01 ,03 , ,1961,6,67,Colectiva
3351305YJ2635S0014,CL,CASTELLON,14,    ,1 ,02 ,04 , ,1961,6,71,Colectiva
3351305YJ2635S0015,CL,CASTELLON,14,    ,1 ,02 ,05 , ,1961,6,67,Colectiva
3351305YJ2635S0016,CL,CASTELLON,14,    ,1 ,03 ,06 , ,1961,6,71,Colectiva
3351305YJ2635S0017,CL,CASTELLON,14,    ,1 ,03 ,07 , ,1961,6,67,Colectiva
3351305YJ2635S0018,CL,CASTELLON,14,    ,1 ,04 ,08 , ,1961,6,71,Colectiva
3351305YJ2635S0019,CL,CASTELLON,14,    ,1 ,04 ,09 , ,1961,6,67,Colectiva
3351306YJ2635S0004,CL,ALICANTE,33,    ,1 ,01 ,01 , ,1965,6,76,Colectiva
3351306YJ2635S0005,CL,ALICANTE,33,    ,1 ,01 ,02 , ,1965,6,75,Colectiva
3351306YJ2635S0006,CL,ALICANTE,33,    ,1 ,01 ,03 , ,1965,6,84,Colectiva
3351306YJ2635S0007,CL,ALICANTE,33,    ,1 ,02 ,04 , ,1965,6,76,Colectiva
3351306YJ2635S0008,CL,ALICANTE,33,    ,1 ,02 ,05 , ,1965,6,75,Colectiva
3351306YJ2635S0009,CL,ALICANTE,33,    ,1 ,02 ,06 , ,1965,6,84,Colectiva
3351306YJ2635S0010,CL,ALICANTE,33,    ,1 ,03 ,07 , ,1965,6,76,Colectiva
3351306YJ2635S0011,CL,ALICANTE,33,    ,1 ,03 ,08 , ,1965,6,75,Colectiva
3351306YJ2635S0012,CL,ALICANTE,33,    ,1 ,03 ,09 , ,1965,6,84,Colectiva
3351306YJ2635S0013,CL,ALICANTE,33,    ,1 ,04 ,10 , ,1965,6,76,Colectiva
3351306YJ2635S0014,CL,ALICANTE,33,    ,1 ,04 ,11 , ,1965,6,75,Colectiva
3351306YJ2635S0015,CL,ALICANTE,33,    ,1 ,04 ,12 , ,1965,6,84,Colectiva
3351306YJ2635S0019,AV,MURCIA,5,    ,1 ,01 ,01 , ,1965,6,88,Colectiva
3351306YJ2635S0020,AV,MURCIA,5,    ,1 ,01 ,02 , ,1965,6,91,Colectiva
3351306YJ2635S0021,AV,MURCIA,5,    ,1 ,02 ,03 , ,1965,6,88,Colectiva
3351306YJ2635S0022,AV,MURCIA,5,    ,1 ,02 ,04 , ,1965,6,91,Colectiva
3351306YJ2635S0023,AV,MURCIA,5,    ,1 ,03 ,05 , ,1965,6,88,Colectiva
3351306YJ2635S0024,AV,MURCIA,5,    ,1 ,03 ,06 , ,1965,6,91,Colectiva
3351306YJ2635S0025,AV,MURCIA,5,    ,1 ,04 ,07 , ,1965,6,88,Colectiva
3351306YJ2635S0026,AV,MURCIA,5,    ,1 ,04 ,08 , ,1965,6,91,Colectiva
3351307YJ2635S0002,CL,ALICANTE,29,    ,1 ,00 ,01 , ,1966,6,61,Colectiva
3351307YJ2635S0003,CL,ALICANTE,29,    ,1 ,01 ,02 , ,1966,6,66,Colectiva
3351307YJ2635S0004,CL,ALICANTE,29,    ,1 ,01 ,03 , ,1966,6,66,Colectiva
3351307YJ2635S0005,CL,ALICANTE,29,    ,1 ,02 ,04 , ,1966,6,73,Colectiva
3351307YJ2635S0006,CL,ALICANTE,29,    ,1 ,02 ,05 , ,1966,6,73,Colectiva
3351307YJ2635S0007,CL,ALICANTE,29,    ,1 ,03 ,06 , ,1966,6,73,Colectiva
3351307YJ2635S0008,CL,ALICANTE,29,    ,1 ,03 ,07 , ,1966,6,73,Colectiva
3351307YJ2635S0009,CL,ALICANTE,29,    ,1 ,04 ,08 , ,1966,6,73,Colectiva
3351307YJ2635S0010,CL,ALICANTE,29,    ,1 ,04 ,09 , ,1966,6,73,Colectiva
3351307YJ2635S0011,CL,ALICANTE,29,    ,1 ,05 ,10 , ,1966,6,52,Colectiva
3351307YJ2635S0012,CL,ALICANTE,29,    ,1 ,05 ,11 , ,1966,6,82,Colectiva
3351307YJ2635S0014,CL,ALICANTE,31,    ,1 ,00 ,01 , ,1966,6,71,Colectiva
3351307YJ2635S0015,CL,ALICANTE,31,    ,1 ,01 ,02 , ,1966,6,66,Colectiva
3351307YJ2635S0016,CL,ALICANTE,31,    ,1 ,01 ,03 , ,1966,6,66,Colectiva
3351307YJ2635S0017,CL,ALICANTE,31,    ,1 ,02 ,04 , ,1966,6,73,Colectiva
3351307YJ2635S0018,CL,ALICANTE,31,    ,1 ,02 ,05 , ,1966,6,73,Colectiva
3351307YJ2635S0019,CL,ALICANTE,31,    ,1 ,03 ,06 , ,1966,6,73,Colectiva
3351307YJ2635S0020,CL,ALICANTE,31,    ,1 ,03 ,07 , ,1966,6,73,Colectiva
3351307YJ2635S0021,CL,ALICANTE,31,    ,1 ,04 ,08 , ,1966,6,73,Colectiva
3351307YJ2635S0022,CL,ALICANTE,31,    ,1 ,04 ,09 , ,1966,6,73,Colectiva
3351307YJ2635S0023,CL,ALICANTE,31,    ,1 ,05 ,10 , ,1966,6,76,Colectiva
3351308YJ2635S0001,CL,ALICANTE,27,    ,1 ,00 ,0A , ,1961,6,95,Colectiva
3351308YJ2635S0002,CL,ALICANTE,27,    ,1 ,00 ,0B , ,1961,6,71,Colectiva
3351308YJ2635S0003,CL,ALICANTE,27,    ,1 ,01 ,01 , ,1961,6,73,Colectiva
3351308YJ2635S0004,CL,ALICANTE,27,    ,1 ,01 ,02 , ,1961,6,73,Colectiva
3351308YJ2635S0005,CL,ALICANTE,27,    ,1 ,02 ,03 , ,1961,6,73,Colectiva
3351308YJ2635S0006,CL,ALICANTE,27,    ,1 ,02 ,04 , ,1961,6,73,Colectiva
3351308YJ2635S0007,CL,ALICANTE,27,    ,1 ,03 ,05 , ,1961,6,73,Colectiva
3351308YJ2635S0008,CL,ALICANTE,27,    ,1 ,03 ,06 , ,1961,6,73,Colectiva
3351308YJ2635S0009,CL,ALICANTE,27,    ,1 ,04 ,07 , ,1961,6,73,Colectiva
